,IS_DEFAULT
19493,0
5174,0
25443,0
4699,0
17389,1
12935,0
14886,0
24952,0
7858,0
16263,0
2094,0
16383,0
891,0
21868,0
23192,0
1236,1
11336,1
2762,0
22331,0
24815,0
5890,1
19158,0
1824,0
19628,0
16417,0
8737,0
14180,0
23290,1
23055,0
7770,0
8154,0
2684,0
26176,0
17834,0
14911,1
13312,0
20597,1
25696,0
13517,0
17761,1
17032,1
16311,0
25456,0
22550,1
28262,0
14949,0
26432,1
17662,0
23320,0
14551,1
25341,0
18497,0
18147,0
17862,0
15402,0
19508,0
16149,0
23636,0
16171,1
29517,0
11132,0
25205,0
12143,0
17435,1
20417,0
29829,0
8802,1
1502,0
25254,0
9866,0
16557,0
28180,0
9617,0
3961,1
22760,0
3228,0
5780,0
2322,0
16121,1
1778,0
22488,0
9002,0
2445,0
11432,0
5682,0
17246,0
7422,1
8393,0
12081,0
3363,1
5213,0
27465,0
26096,1
17914,0
13603,0
28379,0
6021,0
5376,0
17693,0
15560,0
2729,0
3198,1
8005,0
24488,0
15030,0
22173,0
7517,0
10690,0
17916,0
2410,0
22277,0
9169,0
24533,0
11994,0
12631,1
28616,1
28712,0
19761,0
15295,0
20684,0
16881,0
5483,1
2126,0
3791,0
9714,0
27109,0
14256,0
3994,0
7642,0
17008,1
13764,1
8340,0
8458,0
11356,0
5870,0
20839,0
24050,0
16656,0
7615,0
15501,0
20011,1
9756,1
10627,0
4318,0
13199,0
28776,0
29080,0
24041,0
7054,0
4405,0
16789,1
607,0
15872,0
17093,1
7809,0
1934,1
5333,1
25121,1
7539,0
5526,0
11799,0
18529,0
26217,0
648,1
13313,0
330,1
186,0
13607,0
29761,0
19662,0
29713,1
25626,0
5942,0
13683,0
26078,0
23023,1
14764,0
4079,0
5875,0
15079,0
8139,0
7027,0
439,1
15878,1
9934,1
7442,1
27153,1
18036,0
16214,1
5585,1
22957,0
10199,0
28873,0
26097,0
9418,1
1128,0
19365,0
25429,0
7240,1
13518,1
18301,0
17997,1
17007,1
9326,0
1620,0
8595,0
10070,0
12734,0
922,0
13399,0
11484,0
16242,1
28475,0
28127,0
27346,1
19755,0
1957,0
7394,1
29172,0
22513,0
491,0
25770,0
15857,0
24583,0
8583,0
8411,0
10336,0
25171,1
4661,0
4181,0
12911,1
22924,0
22150,0
23492,0
6204,0
13349,0
24564,0
25941,1
5004,0
10802,0
13656,0
26061,0
29392,0
18103,1
26776,0
28747,0
23681,0
9399,0
15982,0
9138,0
27560,0
19417,0
24107,0
4030,0
28556,0
18686,0
25647,0
9306,0
8856,0
24434,0
20284,0
7746,0
781,0
11794,0
21402,1
18949,0
2942,0
27685,0
2114,0
24037,0
21339,0
23426,1
14411,0
23524,0
3361,0
6505,1
20299,0
29916,0
5792,0
14690,0
13559,0
11451,0
8480,0
12987,0
8527,0
3736,0
3128,0
26876,0
14215,0
29268,0
18453,0
761,0
25000,1
25694,0
12502,0
1792,0
6092,0
1110,0
5340,0
27772,1
299,1
22310,0
3951,0
19113,0
19582,0
7557,0
10728,0
6649,1
8623,0
4581,0
27364,0
14790,0
19800,0
28531,0
8099,1
26577,0
22643,0
2200,0
2682,0
20189,1
26007,0
27288,0
5368,0
2323,1
27801,0
24839,1
5293,0
9047,0
21477,0
19692,0
8980,0
22848,0
28579,0
18221,0
25910,1
16941,0
10353,1
19893,0
5576,0
22757,0
9745,0
26475,0
17096,1
10194,0
19599,0
2522,0
4999,1
7654,0
23463,0
5889,0
4753,0
27102,0
15792,0
28056,0
14226,0
17252,1
19107,0
12137,0
12643,0
19002,0
3990,0
11671,0
22020,0
18804,0
3726,0
10074,0
25340,0
23175,0
23389,0
5616,0
10832,0
5270,0
16433,0
23918,1
27311,1
5645,1
1367,1
23533,0
25761,0
24854,1
1827,0
1503,0
16129,0
1514,0
14816,1
14859,0
7921,0
18140,0
22729,0
27219,0
8294,0
25903,0
6224,0
172,0
15332,0
16320,0
29036,0
23260,0
10441,0
4763,0
19774,0
6980,1
19806,0
7972,1
757,1
22821,0
1668,0
1390,1
17578,0
8279,0
22017,0
27707,0
3119,0
12720,0
20566,0
3436,0
6331,1
15556,1
14823,1
28557,0
24706,0
29421,1
28828,0
16798,0
9542,0
25848,0
21087,1
10610,0
16570,1
18591,0
8764,0
15190,0
12605,0
12469,0
22853,0
1782,0
13973,0
13553,1
10730,0
20070,0
25632,0
8514,1
11281,0
29282,0
18188,0
3443,0
2413,1
10175,0
29459,0
12065,1
15893,0
12788,0
12483,1
14134,0
28001,1
20555,1
15667,0
16330,0
17488,0
10889,0
14470,0
25845,0
18692,1
7159,0
15419,0
25705,0
22992,0
2801,1
858,0
10586,0
7062,0
2843,0
3027,0
19245,0
28521,0
16768,1
14879,0
11262,0
26816,0
17568,1
10428,0
9225,0
18858,0
12377,1
19161,0
16404,0
27121,0
14244,0
28916,0
28146,1
25853,1
15640,0
26214,0
26369,0
21970,0
1657,0
4160,1
20093,1
27183,0
23977,0
1175,1
10797,0
1744,0
16301,0
26849,0
24691,0
25655,1
18822,0
4393,0
23530,1
20410,1
18166,0
7098,0
8475,0
19288,0
4222,0
6899,1
9068,0
28449,0
121,1
12894,1
25581,0
21857,0
6994,0
22714,0
17612,0
4150,0
8036,1
3253,0
21629,1
11591,0
21497,0
11195,0
18196,0
26999,0
11029,1
16285,1
15239,0
5542,0
24477,0
15354,0
1647,0
10020,0
619,0
25825,0
25930,0
24914,0
27527,1
20753,1
6198,1
23982,0
8298,0
14889,0
16403,0
13219,0
1323,0
16672,0
7786,0
26497,0
6667,0
15570,1
4175,0
16151,0
17941,0
18956,0
22739,1
19388,0
18123,0
23381,1
11321,0
27567,0
20454,0
6856,0
8863,1
10456,0
919,0
14290,0
14021,0
2302,1
4236,0
16060,0
7229,0
2793,1
3981,0
15912,1
29667,1
28443,0
2023,0
23507,0
16381,0
14929,0
15427,0
10753,0
19037,1
21727,0
10298,0
4456,0
14657,0
12933,0
8631,0
11185,0
8206,0
26184,0
4741,0
3280,0
961,0
10626,0
28403,1
27201,0
17640,1
21966,1
9253,0
1937,1
16781,0
8256,0
18447,0
16868,0
11473,0
24369,0
10918,0
23862,0
24779,0
16321,1
6222,0
26070,0
3807,0
20856,0
1266,0
11013,0
16742,0
24310,1
25246,0
10350,0
15353,0
2973,0
2419,0
28018,0
7605,0
7697,0
20418,0
6521,0
3564,1
3231,0
12395,1
10893,0
8236,1
14587,0
16203,0
22288,0
10034,0
5832,0
11974,1
2778,0
26203,0
20423,1
3761,0
9708,0
18535,0
20050,0
28015,0
16909,0
6130,0
6768,0
27329,0
4706,0
15834,1
2019,0
27069,0
10622,0
11296,1
13216,0
2847,0
4690,0
11575,0
19080,0
8221,0
24381,0
4363,0
15018,0
4311,0
10430,0
1656,1
26938,0
14428,1
22873,1
24571,0
17681,0
11748,0
7235,1
8372,0
29901,0
5634,0
496,0
115,1
2987,0
26818,0
4643,0
5480,0
9081,0
6104,1
3480,1
6839,1
29024,0
29113,1
20624,0
718,0
20771,1
184,0
10994,0
17204,0
11014,0
2267,1
2001,0
15328,0
8325,0
28793,0
14212,1
28238,0
7897,1
3078,0
18332,0
12513,1
23119,0
12730,0
10291,0
14175,0
13279,1
5537,0
3258,0
10258,0
13510,0
14015,0
16077,1
9612,0
10420,0
3412,1
14481,0
21801,0
6904,0
3686,1
204,0
15243,1
26147,1
29650,0
13797,0
27900,0
11553,0
397,0
13445,0
28233,0
21893,0
11306,0
19779,0
23923,0
26791,0
26256,0
5215,0
10869,1
4134,1
16625,1
24677,0
4374,1
20711,0
23808,0
20666,0
29396,0
28108,0
5444,0
15733,0
9379,1
17894,1
6125,0
20575,0
12152,1
17798,0
14564,0
24317,0
24768,0
26522,0
20572,0
12918,0
4018,1
8620,0
16837,1
9602,0
12766,1
12008,1
1694,1
7219,0
20640,0
29920,0
6091,1
21683,1
29181,1
24311,0
3777,0
15429,0
27888,1
23953,0
28143,0
28195,0
3276,1
19081,0
11764,0
11018,0
28614,1
19278,0
3435,0
5399,0
23573,0
7526,1
27420,0
14532,1
15259,0
15557,0
23256,0
19693,0
21095,0
5506,0
25033,0
24047,0
4341,0
24152,0
8423,0
8264,1
4092,1
547,0
10750,0
17288,0
5937,0
26161,1
27855,0
12699,0
27120,1
13472,0
9652,0
28704,0
12954,0
21831,0
21155,0
15779,0
26971,1
25502,0
26383,0
3265,0
25506,0
17533,1
29743,0
17109,0
12877,0
23567,0
2156,0
13120,0
13298,0
15247,0
20524,1
18626,1
18609,1
16038,0
9939,0
22197,0
5200,0
25384,1
28133,0
19168,0
14515,0
21030,1
17553,0
942,0
30,0
12130,0
26929,0
20470,0
19716,0
28478,0
21865,0
23824,0
4410,0
3744,0
14675,0
15511,0
9204,1
10432,1
18057,0
22037,0
14649,0
21255,1
317,0
2880,0
1531,0
9250,1
6885,0
8029,0
13980,0
11040,0
16556,0
26545,1
3319,0
22663,0
18706,1
4291,0
19656,0
14682,1
22013,0
22114,0
4543,0
14433,0
26085,1
28454,0
15700,0
6584,0
9827,0
11503,0
17803,0
2128,0
22874,0
6280,0
1628,0
15717,1
27973,0
3862,1
21757,0
23768,0
19626,0
2351,1
27621,0
8628,0
8032,0
29243,0
28357,0
6358,1
20911,0
10570,1
8596,0
22725,0
15616,0
19123,0
21785,0
14089,0
15480,1
3483,0
11681,0
26113,0
28298,0
14186,1
11180,0
9605,0
15198,1
20158,0
7712,0
2338,0
13642,0
19164,1
28692,0
11128,0
21747,0
17960,1
24565,0
21236,0
9428,0
24100,0
952,0
21617,1
5338,0
23916,0
13213,0
9402,0
6451,0
23216,0
17874,0
26013,0
26901,0
23317,0
1269,0
26823,0
16000,0
13955,0
15244,0
10130,0
17014,1
16481,0
4428,0
25080,1
18526,1
24920,0
5509,0
20840,1
4591,0
28481,0
2333,0
4714,0
2615,1
7220,0
15027,0
25723,0
10007,0
13525,0
21871,1
20132,0
29380,1
28428,0
6028,0
5433,0
19447,0
7131,0
10148,0
13147,0
9162,0
19874,0
9696,0
1895,0
14206,1
24537,0
10793,0
26784,0
1130,1
18806,0
21082,0
13244,0
8309,0
962,0
4771,0
26858,1
26550,0
5259,0
13910,0
1584,0
19066,0
25689,0
11404,0
981,0
10961,1
18638,0
10523,0
26975,0
11213,0
22128,0
7167,0
15245,0
3124,0
24354,0
28907,0
28317,0
25749,0
24891,1
3848,0
26452,0
22645,0
13211,0
19271,1
27929,0
15128,0
22226,0
27001,0
23879,0
18812,1
7064,1
3783,0
23346,0
22698,0
23684,1
29193,0
14449,0
520,0
12229,1
17226,1
6636,1
2959,0
26305,0
26844,0
9167,0
19156,0
2912,0
17129,1
9186,1
21560,0
19299,0
419,1
27547,0
19683,1
20671,0
14129,0
21671,0
7952,0
18380,1
18702,0
16014,1
8153,0
17321,0
19103,0
793,0
3061,0
26106,0
5303,0
26092,0
22892,0
26402,1
29044,0
20510,1
21965,0
14218,1
1369,0
6686,0
18467,0
22391,1
5848,0
2384,0
12456,0
1884,1
14975,0
15692,0
20915,0
8324,0
19228,0
28474,0
3593,1
17622,0
9329,0
10634,1
9407,1
12515,0
5624,1
10486,0
10396,0
11388,0
4469,0
7707,0
8507,1
21281,1
21209,0
27078,0
20546,0
18262,0
15505,1
5030,0
18116,1
21643,0
24886,0
13711,0
22285,0
28639,0
24540,0
26802,0
2103,0
15824,0
22522,1
2164,0
21200,0
13227,1
6402,0
13021,0
2958,0
10775,0
23106,0
14010,0
2009,0
6458,0
24448,0
9088,0
12358,0
19550,0
26141,1
24519,0
6577,1
5003,0
24141,0
8968,1
27032,1
14156,0
17025,0
575,1
20816,1
20077,1
29555,0
4472,0
3653,0
14852,1
22826,0
25887,0
3793,0
17212,0
3544,0
765,0
19214,0
26112,0
27370,0
5734,1
28565,0
19147,0
25982,1
6664,0
22371,1
5469,1
1808,0
21563,0
9201,0
21285,1
16017,1
5355,0
6575,1
14440,0
12010,1
195,1
29820,0
26684,0
7716,1
15968,0
18931,0
12529,1
27403,0
14616,0
12554,0
26420,0
10221,0
9676,0
15255,1
19818,0
1540,1
23038,0
3742,0
11655,0
26111,0
18008,0
27680,1
763,0
25138,1
14144,0
8291,0
19318,0
10458,0
18298,1
23174,0
27173,1
7976,0
12285,1
12193,0
2131,0
24525,0
9548,0
26338,0
14165,0
5502,0
3569,0
28553,0
18419,0
20381,1
26644,0
28209,1
13513,0
14380,0
18159,0
24309,0
18559,0
29805,0
18623,0
28858,0
19487,0
1983,0
3091,0
1251,1
9730,0
13111,0
24110,1
25548,0
17551,0
21457,0
22904,0
16767,1
1059,1
7736,1
25971,0
10129,1
28841,0
17047,1
23948,0
6793,0
10072,0
14374,0
21144,0
10172,0
6444,0
29762,0
19507,1
16216,1
28966,0
20507,0
22721,0
7630,0
17417,0
28171,1
25898,1
22883,0
27106,1
21754,0
24391,0
28448,1
9733,0
13928,0
15036,0
12994,0
17523,0
7886,0
12186,0
26179,0
27846,0
13101,0
3332,0
10208,0
5176,0
1852,0
28756,0
7576,0
14857,0
5008,0
14072,0
15135,0
25039,0
1328,0
19143,0
10686,0
6551,0
12464,0
26596,1
13249,0
225,0
12822,1
27073,0
15626,0
1809,0
13154,0
10063,1
29775,1
23194,0
20333,0
1019,0
16157,1
22083,0
9155,0
4172,0
14684,0
2878,0
1447,0
14130,0
23116,0
24298,0
4756,0
7477,0
14983,0
29658,0
14534,0
20490,0
13947,0
20842,0
2270,0
22500,1
11297,0
18225,0
20002,0
12612,1
2110,1
16607,0
25069,0
1313,0
12219,0
1510,0
14726,0
6152,1
7701,0
8167,1
16539,0
24394,0
23395,1
14323,0
12927,0
16705,1
27989,1
25308,0
6723,0
19008,1
24876,0
22919,0
13888,1
19420,0
7397,1
17836,0
1282,0
22884,0
17921,0
22683,0
432,0
17751,0
10384,0
16756,0
23129,0
7040,0
29686,0
28100,0
20903,0
26832,0
5191,1
27731,1
26354,1
4634,1
27591,0
4154,0
22977,0
18652,0
9650,0
5584,0
2764,0
15291,0
8210,1
12705,0
24199,0
22796,0
28958,0
25914,0
27977,0
12671,0
4781,0
13193,0
12074,0
29508,0
12867,0
4550,0
19345,0
26872,0
5524,0
27198,0
24737,1
22295,1
627,0
22220,0
3419,0
14443,1
20681,1
28701,1
16461,0
29303,0
18992,0
1897,0
18602,0
3272,0
21633,1
23048,0
13285,0
12971,0
10855,0
10492,0
13208,0
25038,0
24034,0
24148,1
25737,1
18621,1
25324,0
16396,0
23884,0
25186,0
2530,1
21668,0
17499,1
20484,0
29679,0
29098,0
19329,0
29801,0
24522,1
23803,0
19199,0
4278,0
227,0
12719,0
20777,0
11146,0
29871,1
12755,0
4755,1
732,0
21794,0
7020,0
6974,0
29748,0
26014,0
11252,0
24965,0
2319,0
16127,0
26239,0
9324,0
11993,0
22166,0
21808,0
27469,1
13012,0
15638,0
1176,0
992,0
24483,0
22116,0
8931,1
13962,0
22153,1
21691,0
19740,0
5529,0
25264,0
21758,0
12572,0
28689,1
24698,0
7423,0
14624,0
11061,0
3882,0
5968,1
713,0
22049,0
18377,1
11017,0
16841,1
10466,0
29,0
7759,0
28687,0
19028,0
19790,0
20142,1
18313,1
10806,0
9624,0
12334,0
8131,0
26035,1
27326,0
18966,0
28702,0
17313,0
16859,1
20452,0
12851,0
10697,0
12029,0
23378,0
18562,0
18282,1
4416,0
12263,0
28713,0
22489,0
26484,0
28184,0
24218,0
1011,0
14866,0
6115,0
1015,0
15924,0
336,0
11112,0
4777,0
20153,1
10502,1
10981,1
7199,0
28842,0
3973,0
4625,0
28469,0
28125,0
22354,1
24859,0
7364,0
8854,0
5336,1
12128,0
6166,1
18831,1
23725,0
27428,0
7184,0
19956,0
11463,0
6145,0
14492,0
17918,1
20980,0
15703,0
18407,1
23825,0
29133,0
6499,0
6729,0
1938,0
25961,1
10900,1
3370,0
4589,0
25188,0
8805,1
22189,0
23769,0
22676,0
49,0
20167,0
10052,0
17079,1
13311,0
16990,0
8739,0
15989,0
27149,0
28894,1
16206,0
16057,0
22655,0
11640,0
963,0
4510,0
28795,0
21171,0
18241,0
28901,1
25701,0
1271,0
15170,1
13177,1
26140,0
13438,0
12397,0
17255,0
14307,0
1998,0
4050,0
7570,0
18983,0
21061,1
21994,1
13039,0
949,0
14696,1
9231,0
17786,0
18805,1
13956,0
6272,0
7553,0
18768,0
4827,0
12192,0
606,0
16590,1
20067,0
6751,1
2694,0
4713,0
14623,0
7649,0
24940,1
18504,0
21350,0
21653,1
25675,0
14351,0
6108,1
6376,1
11012,1
10916,1
19911,0
7592,1
5935,0
6530,0
20486,0
17955,0
3825,0
24404,0
27568,0
15337,0
17579,0
21797,1
8685,0
12234,0
16829,0
7842,0
19153,1
27908,0
24173,0
2293,1
24301,0
29405,0
20587,0
10967,0
29707,0
12937,0
6361,0
6830,0
52,0
10851,0
19433,0
21685,0
3279,0
16826,1
20535,0
13139,0
1959,0
15149,0
21823,0
8768,0
6936,0
9301,1
3769,0
16316,0
28348,0
15241,0
7371,0
17425,0
4354,0
13752,0
2494,0
11625,0
16601,0
23348,0
2268,0
18629,0
5478,0
21897,1
29283,0
18752,0
6250,0
6044,1
28050,0
1341,0
3962,1
9869,0
5781,0
17889,0
6930,0
25067,1
16205,0
8756,0
3048,0
20774,0
14248,0
10160,1
28591,1
28399,0
17199,0
28897,0
26010,0
27247,0
5954,0
29234,0
29202,1
19198,1
15367,0
21561,1
24106,0
3499,1
19286,0
10331,1
16424,0
14514,0
3915,1
10946,0
13788,1
7217,0
1766,1
2980,0
26543,0
16177,0
631,0
22571,0
8759,1
16183,1
16902,1
19988,1
16040,1
23747,0
9732,0
16996,0
8134,1
12790,0
28302,0
20779,0
3676,0
20360,1
2133,1
19735,0
10546,1
4055,0
11136,0
24814,0
5986,0
26406,0
17808,1
19553,0
4787,0
15339,0
18653,0
27509,1
15843,1
8148,0
4973,0
2434,1
18295,0
1832,0
9636,0
20821,1
13140,0
20734,1
4789,1
9701,1
25980,0
27961,0
22178,0
28909,0
2345,0
16274,0
29503,0
6949,0
28934,1
14406,0
21444,1
15454,0
359,0
17362,0
22314,0
23236,0
27053,0
1412,0
8193,0
4715,0
10589,1
10977,0
26513,0
19445,0
4655,0
23682,0
10400,0
9872,0
6539,0
8622,0
13821,1
19558,0
25516,0
10242,0
1195,0
1896,0
9752,0
27845,0
25464,0
7449,0
18715,0
3545,0
7274,0
2796,0
1454,0
12865,0
2579,0
24138,0
16290,1
24539,0
25461,1
1438,0
27022,1
17988,1
11662,0
25924,0
5266,0
14844,0
26722,1
3069,0
9692,0
12775,0
18904,1
15567,0
15497,0
27625,0
815,0
19316,0
16930,1
6677,0
8741,0
251,0
18514,0
13138,1
616,0
557,0
11912,0
11848,0
7369,1
4722,0
29222,1
10941,1
11906,1
15716,0
2590,0
28950,0
29742,0
20633,0
18654,0
72,0
8384,1
26165,1
22281,0
23027,0
13301,0
17277,0
18152,0
20662,0
343,0
4100,0
26329,0
3852,0
5722,1
16764,0
22246,1
21568,1
21184,0
16470,1
26755,0
29352,0
28651,1
17723,0
20108,0
5617,0
358,0
8641,0
27374,0
5799,0
1871,0
3052,0
3842,0
8924,0
16233,0
19451,1
13341,0
12290,1
5928,1
19129,0
9314,0
7877,1
1500,0
12321,0
8166,1
7932,0
545,0
17905,1
27818,1
4320,0
8778,0
3785,0
14121,0
29253,1
26976,0
20974,1
2652,0
27618,0
3175,0
28725,0
1714,0
245,0
22117,0
2707,0
27367,1
16822,1
24937,0
6629,0
17566,0
16179,1
2893,0
10540,1
11227,1
17556,1
6357,0
22850,0
12119,0
17812,1
18748,0
8440,1
3516,0
7806,0
6203,0
14785,0
23586,0
5275,0
17651,0
10931,0
13881,0
7564,0
127,1
24897,0
15866,1
16692,0
27449,0
18774,0
5043,0
13023,0
26814,0
3040,0
15965,0
14917,0
8848,0
23323,1
4103,1
25346,0
22204,0
1386,0
4585,0
17626,0
5238,0
23848,0
17708,0
8934,0
29210,1
26606,0
22470,0
13125,1
13695,0
17631,1
8956,0
18328,0
5300,0
12793,1
5108,0
19925,0
14521,1
14255,0
10184,0
26294,1
29802,0
11424,1
3725,0
2970,0
15276,0
937,0
20219,0
350,0
25351,1
13781,0
9100,1
24482,1
20168,0
1477,0
23659,0
29334,0
3466,0
15090,0
18664,0
10983,0
27759,0
28589,0
18200,1
16339,0
16665,0
13293,0
9962,0
27357,0
11769,0
21121,0
19423,0
194,0
6706,0
19778,0
5933,0
837,0
16145,1
10009,0
3155,1
13403,0
14973,0
7688,1
20923,0
1327,0
4392,0
9218,0
17672,1
24009,0
9150,0
12371,0
26504,1
20772,0
13040,0
10433,0
2894,1
15500,0
709,0
10142,0
24358,0
18796,0
9153,0
10379,0
9997,0
10382,1
16707,0
24340,0
25547,1
29615,0
18510,1
11805,0
28151,0
10744,1
7325,0
4875,0
15387,0
29674,0
28645,1
17102,0
26500,1
5143,0
16683,0
29698,1
25922,0
14253,1
4447,1
14018,0
863,0
29835,0
4387,0
19416,0
21829,1
5519,0
2760,0
23922,0
8370,0
22719,0
13351,0
14403,0
29951,0
10991,1
9458,0
4967,0
14542,0
1625,1
26293,0
14289,0
20884,1
29925,0
1682,0
6300,0
23775,0
11425,1
15675,0
7112,0
3405,0
6600,0
26142,0
29173,0
8018,0
4821,0
23969,0
14789,0
27675,1
25388,0
23554,0
2627,0
12724,1
6211,0
156,0
21377,0
9721,0
28786,0
20286,0
9369,1
20559,0
26232,0
10971,0
939,0
12523,0
21252,0
13256,0
14997,0
23548,0
22337,0
16016,1
2201,0
15658,0
4312,0
20030,0
6914,0
26379,0
19391,0
27631,0
7380,0
21453,0
25858,0
17947,0
13567,1
1152,1
11015,0
10709,0
8239,0
5611,0
13640,0
27205,1
15781,0
26883,0
14979,1
11593,0
22021,0
27632,0
6504,0
8040,0
14591,0
7547,0
1334,1
25834,0
12539,0
13743,0
14457,0
22605,0
5379,1
18383,1
28110,0
14661,0
26631,0
18531,0
2957,0
2207,0
3395,0
13089,0
10787,0
27363,1
3930,1
7500,1
5753,0
23280,0
26290,1
4335,1
21173,0
24294,0
2143,1
5976,0
17018,0
21781,0
8843,0
3654,0
22439,0
12953,0
9122,0
1928,0
14781,0
17476,0
26227,0
12032,1
15381,0
25148,0
23864,1
20791,1
1939,0
25415,0
29077,1
26144,1
20046,0
16918,0
4629,0
22702,0
28807,0
9722,0
17234,1
6087,0
6209,0
22607,1
383,1
7293,0
20740,1
12910,1
13424,1
22773,0
17241,1
7600,0
10413,0
5745,0
23728,0
10282,0
3036,0
18106,0
25052,0
15177,0
8448,1
18819,0
29641,0
15807,0
3471,0
19522,0
29785,0
7928,0
17033,1
22136,0
906,1
25020,0
3240,1
16546,1
15722,0
28011,0
24177,1
16648,0
22858,1
29817,0
13697,0
17802,0
16951,1
4247,0
20579,1
28975,0
5969,1
11802,0
22468,0
9401,0
10836,0
25390,0
15394,0
10668,1
6261,0
22142,0
19379,0
2045,0
3437,0
3451,0
11464,1
5666,1
1169,0
3745,0
15224,0
10205,1
29032,0
27651,0
15873,0
17491,0
8176,0
13161,0
14310,0
4724,1
14455,0
12218,0
3181,0
21466,0
11920,0
10738,0
18710,0
28149,0
28613,0
2195,0
29073,1
1979,1
13516,0
18434,1
9507,0
2653,0
19499,0
27455,1
5754,1
25757,0
19152,1
20540,0
14995,0
17078,0
1727,1
19615,0
3449,1
14575,0
22001,0
28768,0
28804,0
9704,0
11531,0
12094,0
15523,0
18240,0
28105,0
24151,0
3212,0
4220,1
453,0
26977,0
24913,0
20464,0
27817,0
16442,1
7117,0
16156,0
22431,0
14023,0
18037,0
18318,0
151,0
8241,1
913,0
2751,1
23963,0
26842,0
7119,0
26837,0
29663,0
22250,0
13158,0
29665,0
9800,0
3094,0
7633,0
16231,1
23841,0
9892,0
12555,1
27748,0
12421,0
16178,1
16594,0
7243,1
3377,0
9472,0
18513,0
8782,1
26751,0
15119,0
3408,0
5876,0
15485,0
15236,0
18792,0
11354,1
974,1
2361,0
1108,1
20207,0
18293,0
19612,0
18751,0
10959,0
28726,0
11109,0
11021,1
29425,0
28848,1
6388,0
6895,0
22949,0
22044,0
3898,0
28427,0
11364,0
19060,0
11453,0
9544,0
9361,0
3880,0
13324,0
9358,1
636,0
11327,1
2724,0
27018,1
1066,0
14517,0
15056,0
10528,0
15894,0
25481,0
11829,0
17938,0
13241,0
21300,0
18340,0
13585,0
12729,0
17423,0
132,0
3733,0
14472,0
27383,0
28733,1
19220,0
24987,0
1519,0
10220,0
3608,0
14574,1
18606,0
27937,0
14989,0
26220,1
3573,0
17660,0
7076,0
19211,0
28464,0
6934,0
7358,0
28477,0
11817,0
27503,0
14826,0
13844,0
25802,0
4425,0
28142,0
8227,0
11819,0
29599,0
8217,0
18202,0
17358,0
25338,0
27212,0
22157,1
17037,1
22575,0
28020,1
9195,0
20383,0
27689,0
19684,0
4321,0
29922,0
28754,0
29260,1
18494,1
8088,1
23407,0
29930,0
17742,0
17339,0
15565,1
23739,1
2210,0
10182,1
1196,0
9347,0
19869,0
1444,1
28580,0
450,1
1410,0
18388,0
6386,0
14516,0
9734,0
4727,0
12504,0
955,0
28834,0
23801,1
10838,0
6639,0
4122,0
9967,0
6413,1
3528,0
17925,0
23621,1
7662,0
5245,0
28044,1
10065,0
12704,0
25272,0
22611,0
11870,0
17710,0
19095,1
19033,0
22906,0
13740,0
22959,0
25948,0
25228,0
28451,1
393,0
15374,1
22222,0
21311,0
18886,1
25071,0
9156,0
26906,0
292,0
10538,0
9108,0
1014,0
10344,0
18565,0
26632,1
2577,0
7176,0
20213,0
1831,0
23855,0
21942,0
24910,0
22713,0
19259,0
23058,0
26798,0
7428,1
16551,0
13862,0
5078,1
27410,0
3236,0
15359,1
15274,0
2851,1
25771,0
3509,0
7639,0
12944,0
13074,1
25433,0
17354,0
16152,0
2946,1
1779,0
24029,0
19000,1
22900,0
850,0
2754,0
11456,0
25045,1
6845,0
12195,0
13337,0
25125,0
27494,1
47,1
944,0
23248,1
20264,1
5768,1
11046,0
1542,0
13837,0
19044,1
1372,0
19092,1
5570,0
381,1
2631,1
4573,1
1146,1
3970,1
17186,0
22169,0
11989,0
20797,0
26544,0
26236,1
12480,0
7223,1
10229,0
470,1
20425,0
3167,0
15146,1
21310,0
15771,0
13852,0
24407,1
3126,0
19130,0
12616,0
12188,0
3782,0
23860,0
24185,0
9182,0
28767,0
21767,0
19462,0
22557,0
1698,0
9956,0
15812,0
1119,0
23444,1
2551,1
27551,1
20453,0
8349,0
26879,0
23098,1
17383,0
25143,0
21962,1
19350,0
12853,0
15683,0
15028,0
13182,0
8030,0
9645,0
21870,0
6889,1
27943,0
1687,0
19024,0
25753,0
16089,0
12535,0
15335,0
18327,0
13340,1
9709,0
5516,0
1695,0
2168,0
19225,0
21088,0
6281,0
10046,0
4695,1
4918,0
1082,0
16110,0
10312,0
19040,1
14345,1
25124,1
6306,0
26048,1
20032,0
23553,0
18082,0
28126,0
7822,0
24207,1
5129,0
24345,0
26741,1
26946,0
10536,0
23912,0
3139,1
11698,0
8555,0
26627,1
26601,0
26714,1
16162,1
8470,0
1227,0
6470,0
13238,0
13564,0
27454,0
27995,0
26051,0
20737,1
15034,0
5522,0
22335,0
1182,1
20338,0
2046,0
18642,0
4360,0
13118,0
6837,0
4769,0
19534,1
29584,0
14234,0
4270,0
2259,0
1186,1
26525,0
8793,0
860,0
22143,1
15598,0
4137,0
11597,0
7735,0
25408,0
28362,0
6164,0
7426,0
10585,0
21199,1
2375,0
17755,0
21707,0
22828,1
19454,0
3219,0
19810,0
24114,0
17021,1
399,0
21765,0
20561,0
14171,1
21990,0
5895,0
19475,0
15499,0
5797,0
13847,0
13020,1
28390,0
14962,1
12587,0
4180,0
1806,0
6972,0
29195,0
7665,0
23104,1
12050,0
13712,1
4627,0
24530,0
23873,0
24496,0
11449,0
736,0
