,EAD
23551,0.0
2864,2192.63
13761,15766.011
12997,100.44
4381,4476.307
23570,270.01
24609,18.91
27366,3626.628
5451,1524.27
2379,2524.919
12347,1336.069
26282,27.001
4443,3412.232
3066,3.565
13443,187.395
11581,20.181
7195,736.622
15118,2295.24
9965,1555.394
6967,494.76
22576,2513.604
27261,0.0
6187,1412.918
1360,242.358
12929,6286.552
14135,1543.955
19979,1843.322
11653,424.173
11576,59.148
16497,41.23
9654,841.96
954,74.71
10101,68.045
7169,124.093
6659,4512.453
16988,768.025
831,753.61
12305,0.0
25028,93.93
5079,23.374
889,4632.795
9927,129.642
13388,1029.665
20945,3973.89
26817,77.934
17010,210.955
9412,327.546
11908,5754.437
16521,9414.793
8100,0.0
9615,2669.317
7506,0.0
15154,62.186
6132,1019.621
14423,2551.579
12721,0.0
7841,845.122
22450,543.833
25779,94.86
10945,10086.501
16671,360.313
24086,2304.819
5580,355.26
29806,6408.692
18156,1024.364
15760,963.263
28446,0.0
21881,3513.974
8574,6057.679
29270,-5.735
17815,1514.288
4470,584.598
14712,1540.669
1475,4406.619
5400,1505.329
21168,1728.963
16327,489.18
1999,266.662
15539,680.016
4121,33.728
20739,847.044
26143,2070.893
28643,3897.909
24646,12.896
1887,656.27
3845,112.778
22384,4238.816
24419,1318.399
14924,645.544
16310,0.0
8035,2029.26
6257,2309.097
12327,12.09
24625,2150.408
12887,45.663
23799,-0.279
11173,4350.199
4157,24.8
12396,407.278
19849,389.36
25519,285.045
27747,2350.73
21714,5410.089
22493,163.897
26918,447.64
8691,4840.805
26710,20.398
13179,2838.732
14282,1487.194
20610,213.962
17704,1186.091
21076,168.64
11034,341.713
12547,1522.193
18632,2446.923
17840,68.324
29470,883.624
17346,2351.443
19984,66.836
3035,12.276
4164,359.073
27141,242.296
20034,92.163
26004,12.09
35,938.215
17427,532.208
25055,12.989
26963,259.873
20439,143.034
16230,110.205
26983,1814.678
19330,428.916
2597,293.694
14341,863.319
18296,44.764
17343,3703.105
23473,425.32
24344,0.0
4477,188.976
20015,0.0
12875,4960.186
8707,449.004
14812,1797.814
17376,2034.995
6834,2293.411
7868,568.168
28075,976.717
13124,0.0
3374,196.695
24102,707.389
23142,4266.53
10326,1435.331
3199,1878.507
27783,435.395
4273,1893.759
11317,1067.919
16191,143.747
6460,587.698
18272,329.685
24936,2304.819
14424,1408.361
10776,4857.173
10939,78.42999999999999
9362,3434.118
5952,3199.014
15200,2121.175
643,8569.516
15998,929.597
16527,-4.898
14026,4995.929
8743,0.0
13572,1082.334
8232,204.166
9778,986.265
29423,2799.703
29560,80.786
7536,616.125
22681,5265.102
2519,4755.524
3294,2495.748
23523,5739.805
701,179.18
4112,0.0
22838,1226.887
14217,32.55
12363,346.983
16415,0.0
10652,0.0
20403,30.287
23711,11.036
10050,1128.865
22932,740.9
3188,40.021
22622,0.0
16939,2673.099
901,125.116
2240,2860.99
280,46.872
27609,2168.481
17062,1456.008
26045,189.131
15661,338.396
27165,9511.916
19364,3304.879
820,24.18
13820,1485.086
26129,4934.115
6367,3525.382
25249,2483.565
8669,1320.631
8055,55.583
17046,1825.9
29248,301.847
22435,4567.664
2936,1004.555
20942,281.48
8009,12.369
3879,568.571
16899,2240.339
7491,78.461
27853,3761.199
362,1417.754
27241,277.884
28670,5431.2
17973,196.323
28997,2387.217
19760,30.38
9117,1572.351
19864,301.878
2218,211.234
6057,7.688
28943,1228.685
29712,500.619
5672,3007.961
6822,3306.398
2006,60.76
13845,3241.298
2874,0.0
18993,83.08
8204,335.358
17350,1463.882
17257,1952.628
15356,2524.268
21571,3360.09
17230,3268.423
13896,838.736
26726,485.088
28516,394.444
25194,351.323
27240,0.0
843,0.0
22694,2050.092
16004,4705.49
14752,0.0
27025,52.545
29326,68.107
18976,1503.779
14285,0.0
5700,0.837
13865,15.004
24445,2350.141
12941,3933.094
18181,9994.462
17634,0.0
9880,4913.345
5494,8834.69
8505,40.393
11523,2021.82
19355,3015.308
19675,15.438
18613,287.277
16445,2290.993
27993,2757.667
19796,997.952
8604,0.0
22154,1470.175
25093,879.098
24601,971.013
10084,3598.17
19623,621.612
22693,4235.809
21678,1105.46
18090,8.68
3230,2183.082
5424,387.965
25391,161.665
9263,737.49
17854,1264.304
25348,268.646
13876,0.0
5111,788.547
2232,3458.484
2706,921.227
1247,82.67699999999999
20707,8011.702
23904,552.606
21852,45.601
22403,2596.622
19583,0.0
11511,337.342
18387,910.067
8203,619.504
27186,981.119
21280,1166.344
1238,3679.979
13832,0.0
14298,6429.586
23365,159.03
6061,2852.0
1157,0.0
7541,101.06
13555,0.0
2020,4575.166
2611,0.0
13100,279.0
24898,1363.07
25679,12.369
9969,3104.433
25486,-2.883
1473,10.106
13404,9.796
15680,10.85
27259,17.98
18832,2650.252
16726,0.0
20657,4486.599
5600,1298.807
8124,882.57
28225,2656.638
3721,614.544
12646,2837.244
3551,1468.067
23279,342.519
1596,36.704
21577,1791.862
10509,9092.393
23148,1792.11
16034,-0.124
21588,1549.101
907,695.361
11683,0.0
2191,13004.097
26284,109.74
23356,890.661
13500,0.0
12506,41.013
21284,1428.914
16772,746.015
4604,1569.468
12648,2676.602
9541,735.475
5916,0.0
27142,256.525
426,296.081
25718,857.832
2490,11.16
13224,0.0
13686,1392.923
15754,193.781
9896,18.6
8893,2883.155
5826,1600.034
18668,146.754
14493,4282.681
28430,0.0
17089,1352.437
9665,74.4
6144,110.143
8760,486.793
10503,3065.869
29545,1556.51
13476,12.09
3300,622.263
28845,29.574
16755,734.824
18589,5821.49
21137,8.897
177,1514.66
456,2202.054
5016,2175.642
6270,2033.6
12998,1344.966
9775,654.317
20379,294.283
21698,1555.022
1187,38.192
3444,159.774
28641,2829.742
13181,2569.931
11796,2013.047
25440,1501.144
12352,422.809
29203,526.814
24569,115.878
17463,455.266
11285,0.0
15685,1216.781
26892,7132.79
8186,92.504
2571,0.0
7673,1342.61
8579,8342.844
21317,2195.42
14322,490.978
14535,2519.773
9589,77.593
26417,0.0
27974,2204.751
21782,1269.729
10038,-1.24
27409,6781.002
5622,6398.679
11734,12.276
3237,98.177
17412,1825.59
1638,2200.101
15854,96.906
11269,3121.669
28349,1403.401
13718,76.601
22236,155.744
16093,2695.667
1618,3410.961
7923,278.132
8,349.835
25885,185.628
26372,178.374
3169,322.617
13595,880.555
21483,0.0
790,786.842
9084,6679.229
19025,1397.139
9292,585.218
25129,186.496
4960,8.741999999999999
27090,0.0
7828,1715.788
23,170.872
4483,4688.626
12172,15.128
2179,325.903
27723,60.822
4357,0.0
10488,409.789
20313,5.797
24056,745.4879999999999
23315,55.8
11539,24.18
1885,0.0
3001,223.851
24380,619.318
27108,51.615
14563,3994.226
7467,829.932
10230,299.119
316,1482.389
19754,662.408
15842,2383.435
28635,0.961
11729,5799.108
26185,2050.34
274,0.0
269,424.514
11124,4540.88
28061,3380.023
21638,5687.508
4525,4846.726
6395,7.316
23674,2052.572
24523,1108.095
27986,141.887
1293,192.82
27641,1339.789
11257,214.923
11118,2186.182
27883,7323.998
22574,3251.838
20217,4006.254
16907,1129.268
21822,510.105
18803,2549.285
29384,1506.321
11228,1935.826
24045,954.149
2162,446.586
12454,0.0
5965,1820.475
16063,3513.416
15181,9.3
28892,1187.982
26603,837.5889999999999
22443,3258.844
12786,262.88
18532,47.492
16486,1438.865
10696,482.763
16813,633.609
23997,1553.844
11391,4304.629
21495,884.058
6708,3238.446
14231,616.621
12669,789.539
10213,1424.233
28895,0.0
20054,517.669
22350,3680.599
15183,1656.733
22856,315.704
17714,809.286
15293,81.809
3727,3490.507
15161,555.52
11934,3.875
13950,3078.021
16838,364.87
21850,0.0
12451,77.5
7544,347.913
26270,13.609
2856,1311.052
16537,234.422
1345,2411.335
3886,4920.971
19043,826.584
27831,932.449
22392,1062.215
1607,8.184
26445,408.704
2372,36.611
6603,674.25
6893,1869.796
18923,1905.694
28121,559.178
23878,465.651
26720,99.107
21647,135.067
3647,1633.359
19186,362.638
9814,1117.86
3274,591.294
18186,825.9639999999999
4238,61.442
24281,12.09
24463,98.797
14513,223.324
7180,42.594
7482,6.727
27691,2631.745
7123,1028.549
20598,10.912
19807,1837.494
20892,1740.402
19881,2270.75
14125,394.196
15707,6270.06
7,368.156
7365,61.132
3085,9.3
16679,717.402
24267,4291.299
21753,50.034
22806,2353.458
11380,61.132
5640,2047.643
28293,3513.261
4886,186.961
9173,22.785
10156,10.106
2454,11932.489
23872,16249.921
25474,3430.181
22855,1376.307
28465,0.0
5123,0.0
14873,0.0
14909,151.342
29390,1516.861
21371,113.398
26660,592.069
1504,224.626
21031,13237.62
15386,4410.37
29731,208.568
13203,814.68
19802,681.039
4125,137.02
12753,1381.732
2399,6.82
9533,1565.407
5724,819.826
20340,15.5
15061,180.668
22604,2613.238
25806,-0.093
24170,527.155
21217,5179.914
12133,0.0
29540,4876.858
12123,4687.882
20392,389.701
1484,2212.098
21886,2289.319
18860,1564.136
19939,510.012
3541,171.306
21223,252.123
22731,45.911
5867,3811.264
22940,134.881
16391,382.726
21651,9110.28
5404,1360.125
11813,80.6
11833,3836.777
29045,1570.522
28101,1814.833
11461,20.119
18724,297.197
22210,24.18
28148,0.0
8877,410.223
12834,1600.22
13148,5914.49
14396,758.229
15368,0.0
18888,3501.078
28818,802.745
9910,132.959
17665,1829.713
29014,226.548
27529,12.09
27906,74.18299999999999
19884,1859.938
25280,444.106
25860,5937.12
8293,829.405
13151,0.0
3947,1595.291
27505,756.059
23094,1124.277
28493,4120.892
9350,-6.2
18234,10817.078
7573,1615.751
19297,2496.74
20150,46.717
28187,2164.327
3510,819.33
4834,6964.522
25145,720.998
3071,159.03
11896,1901.261
2646,10.106
6580,323.175
5946,3361.206
6157,0.0
13506,20.584
5960,33.48
15927,862.0169999999999
2010,3998.008
12011,77.5
1608,182.745
24986,569.718
997,0.0
20503,3949.369
18700,2180.106
27584,160.704
20757,1003.005
18844,12.09
10203,479.911
16360,771.435
21079,5216.959
18833,3842.233
17011,237.708
14713,1292.297
964,463.047
27458,2526.717
21654,2231.225
22703,8048.747
7538,1543.18
24818,41.478
5233,651.093
8314,1429.1
29613,2425.564
10425,14818.93
27812,3024.67
1560,338.799
1263,8.184
11020,6434.701
11839,2920.758
16832,0.0
28288,148.583
13543,35.154
8383,517.886
6317,823.081
7050,1549.442
18657,480.469
18352,106.206
8939,554.745
3387,572.322
14057,824.073
1185,115.134
6699,778.317
15418,77.5
9229,772.086
20215,12.09
5633,2768.269
13372,3408.233
4450,258.571
12430,567.641
23366,97.061
8559,2903.088
24885,77.097
29065,2824.813
6977,58.714
15021,4599.284
8330,3601.208
22818,9743.579
6298,120.993
28277,958.241
5873,10421.89
11125,0.0
26515,0.0
17505,6330.355
13143,4402.744
22888,223.2
29519,730.391
25070,625.58
23595,4028.946
24062,3170.742
26279,10.726
27826,1613.891
7524,120.838
10479,0.0
2178,3184.785
593,1511.157
3771,0.0
11557,98.115
26756,397.42
11117,70.525
13493,367.722
2526,0.0
8450,1466.145
25505,-6.696
21705,3015.029
25889,2055.951
16337,10.819
5817,194.37
9015,144.677
20948,5045.963
24270,555.303
26789,0.0
20719,328.321
377,335.823
19110,1542.56
26425,65.689
2686,2229.551
5610,51.739
12423,51.15
2698,692.137
14405,671.832
20455,2204.224
14904,45.539
14236,74.4
5816,3751.279
26074,350.393
406,820.756
20560,12.4
1234,8378.556
19816,821.345
21774,858.39
29315,276.117
8851,0.0
7104,92.752
29565,2202.829
4375,0.0
27466,920.917
13772,211.637
17152,318.215
3018,1923.302
26869,1425.101
4557,826.553
374,5371.277
19852,739.97
7880,396.986
16732,1564.849
9076,1014.444
24019,57.97
17365,624.278
27896,6081.208
14753,5163.639
20321,1229.119
9641,418.5
8512,122.14
21963,243.815
11873,661.106
272,0.0
19791,1198.77
29795,2646.346
16664,408.921
12561,0.0
22641,0.0
17229,99.975
16722,252.681
2742,288.734
22382,-151.714
3939,2319.203
8255,9.238
20798,12.09
15664,-45.291
27386,1078.118
12280,16.74
19231,0.0
5459,6528.972
2376,0.0
18991,2548.045
17124,56.668
1113,391.623
2418,3367.809
29736,2915.271
22233,0.0
20233,1226.205
25191,1541.041
25883,1226.143
6910,1953.124
19493,2108.434
5174,202.864
25443,1303.922
4699,2338.981
17389,258.974
12935,0.0
14886,4972.803
24952,5857.884
7858,2118.199
16263,1591.726
2094,2599.443
16383,899.806
891,421.941
21868,1966.175
23192,904.518
1236,740.931
11336,1299.892
2762,488.219
22331,2103.412
24815,382.292
5890,554.28
19158,2857.859
1824,7.874
19628,339.14
16417,2258.04
8737,5203.536
14180,1301.07
23290,96.038
23055,9827.744
7770,842.301
8154,0.0
2684,1229.119
26176,6013.256
17834,3580.407
14911,51.553
13312,1366.356
20597,1547.706
25696,105.431
13517,161.262
17761,2947.79
17032,140.771
16311,0.0
25456,198.276
22550,51.77
28262,495.721
14949,907.339
26432,1525.045
17662,1195.019
23320,0.0
14551,4876.393
25341,542.376
18497,1256.864
18147,784.827
17862,62.62
15402,0.0
19508,1352.499
16149,4267.057
23636,3084.376
16171,0.0
29517,411.339
11132,1175.954
25205,1648.363
12143,8802.914999999999
17435,1102.453
20417,6105.853
29829,2391.836
8802,185.969
1502,0.0
25254,414.935
9866,1519.806
16557,1369.487
28180,136.09
9617,16.368
3961,-0.248
22760,1472.407
3228,3335.569
5780,14.26
2322,1454.737
16121,1073.592
1778,854.67
22488,338.768
9002,617.644
2445,528.457
11432,1133.701
5682,793.29
17246,6163.513
7422,1630.042
8393,0.0
12081,1732.621
3363,186.217
5213,335.73
27465,5717.578
26096,4105.516
17914,207.576
13603,2596.808
28379,108.5
6021,54.777
5376,4483.034
17693,529.077
15560,1927.487
2729,967.727
3198,4624.332
8005,2352.993
24488,1558.525
15030,2529.042
22173,130.355
7517,45.601
10690,28.799
17916,5271.271
2410,62.31
22277,86.769
9169,4684.937
24533,2826.456
11994,5481.699
12631,66.898
28616,123.38
28712,516.646
19761,1296.916
15295,2657.258
20684,800.606
16881,-6.2
5483,9.3
2126,545.786
3791,-37.603
9714,2673.409
27109,1504.74
14256,2154.066
3994,-3.627
7642,62.248
17008,1904.454
13764,1406.377
8340,28.303
8458,2443.823
11356,444.292
5870,1136.956
20839,229.4
24050,430.466
16656,1839.261
7615,-12.09
15501,2.325
20011,0.0
9756,415.896
10627,1361.985
4318,136.71
13199,35.154
28776,10.385
29080,434.589
24041,2574.922
7054,128.743
4405,607.352
16789,485.708
607,1267.342
15872,1007.066
17093,477.059
7809,140.337
1934,40.734
5333,617.706
25121,955.606
7539,1521.387
5526,209.219
11799,3965.923
18529,2068.661
26217,4585.954
648,5770.619
13313,2169.132
330,-5.549
186,81.096
13607,-3.41
29761,55.087
19662,5291.297
29713,9.021
25626,2840.933
5942,1369.983
13683,572.167
26078,848.78
23023,21.669
14764,251.72
4079,743.938
5875,-0.155
15079,630.354
8139,475.416
7027,502.324
439,2387.744
15878,904.828
9934,42.78
7442,2228.156
27153,1911.15
18036,962.302
16214,1972.189
5585,9.796
22957,9360.295
10199,3163.86
28873,1845.678
26097,1312.106
9418,1011.592
1128,0.0
19365,1930.153
25429,46.717
7240,9.796
13518,1980.032
18301,549.537
17997,605.213
17007,215.977
9326,117.49
1620,81.685
8595,6912.256
10070,12.369
12734,7279.575
922,262.911
13399,4826.483
11484,2569.962
16242,1845.12
28475,229.09
28127,2412.048
27346,1613.643
19755,0.0
1957,3337.739
7394,844.905
29172,1545.102
22513,152.241
491,889.793
25770,6782.676
15857,3256.581
24583,1947.079
8583,0.0
8411,1093.959
10336,130.603
25171,843.696
4661,0.0
4181,1528.362
12911,851.229
22924,1417.909
22150,901.666
23492,442.308
6204,487.692
13349,0.0
24564,37.231
25941,197.935
5004,10.106
10802,-0.186
13656,272.769
26061,5155.455
29392,187.519
18103,128.216
26776,5167.731
28747,8856.048999999999
23681,1477.77
9399,12.09
15982,6695.349
9138,0.0
27560,-23.808
19417,217.899
24107,1999.407
4030,0.0
28556,590.116
18686,5782.864
25647,1099.415
9306,2599.598
8856,78.244
24434,2691.451
20284,936.758
7746,2782.622
781,25.389
11794,260.152
21402,513.267
18949,2873.173
2942,601.431
27685,2012.799
2114,2386.752
24037,1111.815
21339,1509.204
23426,2387.62
14411,44.609
23524,7133.131
3361,4650.0
6505,32.55
20299,901.356
29916,4447.167
5792,978.67
14690,6.82
13559,1449.126
11451,575.887
8480,1802.557
12987,3386.471
8527,3.1
3736,10853.41
3128,2912.822
26876,1512.552
14215,483.91
29268,1294.591
18453,10.323
761,6.107
25000,128.247
25694,2557.407
12502,267.344
1792,2651.678
6092,3733.33
1110,2594.297
5340,2452.348
27772,1459.108
299,0.0
22310,3335.693
3951,108.283
19113,4121.326
19582,471.417
7557,1121.425
10728,2149.943
6649,1456.442
8623,1441.996
4581,966.456
27364,1454.396
14790,484.716
19800,877.052
28531,3716.497
8099,4216.217
26577,173.569
22643,0.0
2200,-6.2
2682,1411.616
20189,1923.519
26007,186.713
27288,9711.308
5368,93.124
2323,6049.836
27801,78.988
24839,5577.985
5293,296.608
9047,24.18
21477,120.497
19692,4061.217
8980,9.145
22848,1404.362
28579,1076.94
18221,242.761
25910,824.197
16941,307.458
10353,2659.986
19893,2168.667
5576,857.646
22757,3852.928
9745,176.545
26475,-10.23
17096,12.834
10194,12.09
19599,696.229
2522,314.619
4999,164.517
7654,2533.289
23463,405.48
5889,4392.607
4753,55.459
27102,582.366
15792,2719.041
28056,25.203
14226,456.072
17252,4252.301
19107,171.492
12137,404.271
12643,3273.197
19002,0.0
3990,933.751
11671,3348.868
22020,545.104
18804,60.233
3726,27.559
10074,1720.655
25340,0.0
23175,97.123
23389,6156.445
5616,5413.685
10832,8604.639
5270,4354.136
16433,1433.409
23918,1474.608
27311,800.141
5645,1459.356
1367,1323.018
23533,264.864
25761,3574.083
24854,2217.492
1827,1270.752
1503,1561.036
16129,2164.73
1514,602.423
14816,24.645
14859,577.034
7921,470.456
18140,151.9
22729,511.066
27219,353.896
8294,810.4639999999999
25903,5965.392
6224,896.6129999999999
172,265.577
15332,3306.677
16320,2664.698
29036,9.796
23260,3331.756
10441,1408.361
4763,1789.692
19774,1783.616
6980,188.635
19806,633.671
7972,2068.878
757,298.716
22821,874.51
1668,28.334
1390,941.811
17578,634.2909999999999
8279,1383.375
22017,1416.297
27707,69.874
3119,3390.191
12720,3878.72
20566,2746.228
3436,5239.124
6331,1982.853
15556,1349.43
14823,1142.35
28557,0.0
24706,3277.599
29421,72.199
28828,388.585
16798,4288.199
9542,0.0
25848,131.223
21087,395.281
10610,514.383
16570,263.996
18591,207.266
8764,300.7
15190,1141.885
12605,1162.066
12469,9480.234
22853,231.849
1782,1931.672
13973,1523.464
13553,10515.262
10730,0.0
20070,1747.749
25632,4727.934
8514,1258.197
11281,1458.178
29282,-0.248
18188,8788.004
3443,15.5
2413,0.0
10175,3267.586
29459,144.863
12065,3642.252
15893,198.121
12788,149.544
12483,244.9
14134,2166.187
28001,1463.014
20555,701.654
15667,84.444
16330,3372.769
17488,4718.107
10889,1616.619
14470,0.0
25845,0.0
18692,5380.887
7159,437.162
15419,1310.804
25705,6170.426
22992,296.05
2801,1508.987
858,4062.271
10586,395.591
7062,0.0
2843,169.446
3027,1371.564
19245,55.118
28521,0.0
16768,47.585
14879,0.0
11262,4094.79
26816,9603.955
17568,934.619
10428,2172.976
9225,23.467
18858,560.914
12377,9996.384
19161,-3.1
16404,-0.031
27121,7876.015
14244,156.395
28916,10487.114
28146,569.687
25853,986.048
15640,2817.28
26214,12801.822
26369,-3.131
21970,1026.317
1657,1431.456
4160,82.67699999999999
20093,19.747
27183,613.676
23977,637.484
1175,310.682
10797,356.903
1744,217.062
16301,2195.42
26849,2177.967
24691,5554.859
25655,940.726
18822,1398.379
4393,531.774
23530,-0.31
20410,4.65
18166,15.5
7098,1291.026
8475,25.823
19288,2938.676
4222,1475.445
6899,0.0
9068,840.906
28449,7227.991
121,0.0
12894,9228.018
25581,5.022
21857,4359.065
6994,938.122
22714,16.244
17612,4033.224
4150,350.827
8036,1195.515
3253,190.96
21629,2095.228
11591,105.214
21497,0.0
11195,132.835
18196,4779.828
26999,2870.29
11029,562.309
16285,220.379
15239,2681.748
5542,0.0
24477,1048.296
15354,61.566
1647,6750.033
10020,756.462
619,2505.823
25825,4977.36
25930,168.113
24914,513.887
27527,2804.322
20753,1393.481
6198,323.888
23982,671.8629999999999
8298,1345.307
14889,0.0
16403,588.752
13219,67.487
1323,-0.155
16672,505.92
7786,12.276
26497,31.0
6667,10.106
15570,925.66
4175,2705.711
16151,574.709
17941,47.833
18956,7152.94
22739,82.15
19388,8.463
18123,1412.143
23381,12.09
11321,200.756
27567,1572.847
20454,1323.545
6856,2722.265
8863,45.663
10456,2106.233
919,685.379
14290,2139.403
14021,0.0
2302,5358.102
4236,0.0
16060,614.544
7229,520.397
2793,0.0
3981,74.4
15912,1164.019
29667,271.808
28443,0.0
2023,4115.498
23507,257.61
16381,16.833
14929,5716.524
15427,0.0
10753,16.12
19037,627.006
21727,1405.695
10298,244.187
4456,25.11
14657,765.235
12933,1784.391
8631,505.393
11185,5291.018
8206,2842.731
26184,276.241
4741,3208.407
3280,51.832
961,12.276
10626,1434.711
28403,1101.864
27201,58.187
17640,237.46
21966,8551.505
9253,61.969
1937,7408.101
16781,416.299
8256,5379.027
18447,1578.923
